jahr,herkunft,stadtkreis,quartier,anzahl
2023,Ausland,Stadt,Altstadt,22
2023,Ausland,Stadt,Altstadt,29
2023,Ausland,Stadt,Altstadt,130
2023,Ausland,Stadt,Altstadt,47
2023,Ausland,Stadt,Altstadt,22
2023,Ausland,Stadt,Altstadt,23
2023,Schweiz,Stadt,Altstadt,1685
2023,Ausland,Stadt,Altstadt,25
2023,Ausland,Stadt,Altstadt,47
2023,Ausland,Veltheim,Blumenau,76
2023,Ausland,Veltheim,Blumenau,30
2023,Ausland,Veltheim,Blumenau,144
2023,Ausland,Veltheim,Blumenau,225
2023,Ausland,Veltheim,Blumenau,161
2023,Ausland,Veltheim,Blumenau,67
2023,Ausland,Veltheim,Blumenau,72
2023,Ausland,Veltheim,Blumenau,33
2023,Ausland,Veltheim,Blumenau,39
2023,Ausland,Veltheim,Blumenau,58
2023,Schweiz,Veltheim,Blumenau,3413
2023,Ausland,Veltheim,Blumenau,44
2023,Ausland,Veltheim,Blumenau,45
2023,Ausland,Veltheim,Blumenau,56
2023,Ausland,Veltheim,Blumenau,57
2023,Ausland,Veltheim,Blumenau,26
2023,Ausland,Veltheim,Blumenau,5
2023,Ausland,Veltheim,Blumenau,55
2023,Ausland,Stadt,Brühlberg,38
2023,Ausland,Stadt,Brühlberg,138
2023,Ausland,Stadt,Brühlberg,60
2023,Ausland,Stadt,Brühlberg,28
2023,Ausland,Stadt,Brühlberg,23
2023,Ausland,Stadt,Brühlberg,22
2023,Schweiz,Stadt,Brühlberg,1751
2023,Ausland,Stadt,Brühlberg,42
2023,Ausland,Stadt,Brühlberg,27
2023,Ausland,Seen,Büelwiesen,65
2023,Ausland,Seen,Büelwiesen,24
2023,Ausland,Seen,Büelwiesen,177
2023,Ausland,Seen,Büelwiesen,118
2023,Ausland,Seen,Büelwiesen,159
2023,Ausland,Seen,Büelwiesen,76
2023,Ausland,Seen,Büelwiesen,56
2023,Ausland,Seen,Büelwiesen,22
2023,Ausland,Seen,Büelwiesen,45
2023,Ausland,Seen,Büelwiesen,31
2023,Schweiz,Seen,Büelwiesen,2231
2023,Ausland,Seen,Büelwiesen,35
2023,Ausland,Seen,Büelwiesen,23
2023,Ausland,Seen,Büelwiesen,103
2023,Ausland,Seen,Büelwiesen,57
2023,Ausland,Seen,Büelwiesen,31
2023,Ausland,Seen,Büelwiesen,6
2023,Ausland,Seen,Büelwiesen,23
2023,Ausland,Töss,Dättnau,41
2023,Ausland,Töss,Dättnau,122
2023,Ausland,Töss,Dättnau,150
2023,Ausland,Töss,Dättnau,200
2023,Ausland,Töss,Dättnau,73
2023,Ausland,Töss,Dättnau,147
2023,Ausland,Töss,Dättnau,23
2023,Ausland,Töss,Dättnau,26
2023,Schweiz,Töss,Dättnau,2775
2023,Ausland,Töss,Dättnau,46
2023,Ausland,Töss,Dättnau,25
2023,Ausland,Töss,Dättnau,103
2023,Ausland,Töss,Dättnau,56
2023,Ausland,Mattenbach,Deutweg,132
2023,Ausland,Mattenbach,Deutweg,67
2023,Ausland,Mattenbach,Deutweg,168
2023,Ausland,Mattenbach,Deutweg,315
2023,Ausland,Mattenbach,Deutweg,209
2023,Ausland,Mattenbach,Deutweg,44
2023,Ausland,Mattenbach,Deutweg,105
2023,Ausland,Mattenbach,Deutweg,24
2023,Ausland,Mattenbach,Deutweg,59
2023,Ausland,Mattenbach,Deutweg,187
2023,Ausland,Mattenbach,Deutweg,45
2023,Schweiz,Mattenbach,Deutweg,5541
2023,Ausland,Mattenbach,Deutweg,36
2023,Ausland,Mattenbach,Deutweg,66
2023,Ausland,Mattenbach,Deutweg,75
2023,Ausland,Mattenbach,Deutweg,90
2023,Ausland,Mattenbach,Deutweg,27
2023,Ausland,Mattenbach,Deutweg,7
2023,Ausland,Mattenbach,Deutweg,61
2023,Ausland,Töss,Eichliacker,123
2023,Ausland,Töss,Eichliacker,27
2023,Ausland,Töss,Eichliacker,189
2023,Ausland,Töss,Eichliacker,25
2023,Ausland,Töss,Eichliacker,193
2023,Ausland,Töss,Eichliacker,274
2023,Ausland,Töss,Eichliacker,63
2023,Ausland,Töss,Eichliacker,150
2023,Ausland,Töss,Eichliacker,37
2023,Ausland,Töss,Eichliacker,36
2023,Ausland,Töss,Eichliacker,57
2023,Schweiz,Töss,Eichliacker,2772
2023,Ausland,Töss,Eichliacker,52
2023,Ausland,Töss,Eichliacker,36
2023,Ausland,Töss,Eichliacker,153
2023,Ausland,Töss,Eichliacker,68
2023,Ausland,Töss,Eichliacker,46
2023,Ausland,Töss,Eichliacker,3
2023,Ausland,Töss,Eichliacker,32
2023,Schweiz,Seen,Eidberg,165
2023,Ausland,Mattenbach,Endliker,69
2023,Ausland,Mattenbach,Endliker,85
2023,Ausland,Mattenbach,Endliker,54
2023,Ausland,Mattenbach,Endliker,135
2023,Ausland,Mattenbach,Endliker,63
2023,Ausland,Mattenbach,Endliker,49
2023,Ausland,Mattenbach,Endliker,26
2023,Schweiz,Mattenbach,Endliker,1501
2023,Ausland,Mattenbach,Endliker,47
2023,Ausland,Mattenbach,Endliker,68
2023,Ausland,Mattenbach,Endliker,44
2023,Ausland,Mattenbach,Endliker,36
2023,Ausland,Mattenbach,Endliker,3
2023,Ausland,Seen,Ganzenbühl,55
2023,Ausland,Seen,Ganzenbühl,24
2023,Ausland,Seen,Ganzenbühl,71
2023,Ausland,Seen,Ganzenbühl,126
2023,Ausland,Seen,Ganzenbühl,165
2023,Ausland,Seen,Ganzenbühl,44
2023,Ausland,Seen,Ganzenbühl,26
2023,Ausland,Seen,Ganzenbühl,30
2023,Schweiz,Seen,Ganzenbühl,2303
2023,Ausland,Seen,Ganzenbühl,41
2023,Ausland,Seen,Ganzenbühl,80
2023,Ausland,Seen,Ganzenbühl,40
2023,Ausland,Seen,Ganzenbühl,30
2023,Ausland,Seen,Ganzenbühl,1
2023,Ausland,Seen,Ganzenbühl,23
2023,Schweiz,Seen,Gotzenwil,633
2023,Ausland,Oberwinterthur,Grüze,39
2023,Ausland,Oberwinterthur,Grüze,44
2023,Ausland,Oberwinterthur,Grüze,154
2023,Ausland,Oberwinterthur,Grüze,255
2023,Ausland,Oberwinterthur,Grüze,135
2023,Ausland,Oberwinterthur,Grüze,32
2023,Ausland,Oberwinterthur,Grüze,37
2023,Ausland,Oberwinterthur,Grüze,44
2023,Ausland,Oberwinterthur,Grüze,46
2023,Schweiz,Oberwinterthur,Grüze,2525
2023,Ausland,Oberwinterthur,Grüze,28
2023,Ausland,Oberwinterthur,Grüze,43
2023,Ausland,Oberwinterthur,Grüze,86
2023,Ausland,Oberwinterthur,Grüze,44
2023,Ausland,Oberwinterthur,Grüze,6
2023,Ausland,Oberwinterthur,Grüze,57
2023,Ausland,Oberwinterthur,Guggenbühl,282
2023,Ausland,Oberwinterthur,Guggenbühl,56
2023,Ausland,Oberwinterthur,Guggenbühl,192
2023,Ausland,Oberwinterthur,Guggenbühl,27
2023,Ausland,Oberwinterthur,Guggenbühl,160
2023,Ausland,Oberwinterthur,Guggenbühl,385
2023,Ausland,Oberwinterthur,Guggenbühl,98
2023,Ausland,Oberwinterthur,Guggenbühl,228
2023,Ausland,Oberwinterthur,Guggenbühl,31
2023,Ausland,Oberwinterthur,Guggenbühl,94
2023,Ausland,Oberwinterthur,Guggenbühl,106
2023,Schweiz,Oberwinterthur,Guggenbühl,3580
2023,Ausland,Oberwinterthur,Guggenbühl,111
2023,Ausland,Oberwinterthur,Guggenbühl,47
2023,Ausland,Oberwinterthur,Guggenbühl,170
2023,Ausland,Oberwinterthur,Guggenbühl,112
2023,Ausland,Oberwinterthur,Guggenbühl,57
2023,Ausland,Oberwinterthur,Guggenbühl,6
2023,Ausland,Oberwinterthur,Guggenbühl,49
2023,Ausland,Mattenbach,Gutschick,103
2023,Ausland,Mattenbach,Gutschick,36
2023,Ausland,Mattenbach,Gutschick,145
2023,Ausland,Mattenbach,Gutschick,108
2023,Ausland,Mattenbach,Gutschick,211
2023,Ausland,Mattenbach,Gutschick,97
2023,Ausland,Mattenbach,Gutschick,115
2023,Ausland,Mattenbach,Gutschick,23
2023,Ausland,Mattenbach,Gutschick,47
2023,Ausland,Mattenbach,Gutschick,40
2023,Schweiz,Mattenbach,Gutschick,1869
2023,Ausland,Mattenbach,Gutschick,72
2023,Ausland,Mattenbach,Gutschick,33
2023,Ausland,Mattenbach,Gutschick,169
2023,Ausland,Mattenbach,Gutschick,70
2023,Ausland,Mattenbach,Gutschick,33
2023,Ausland,Mattenbach,Gutschick,4
2023,Schweiz,Wülflingen,Hardau,308
2023,Ausland,Wülflingen,Härti,72
2023,Ausland,Wülflingen,Härti,67
2023,Ausland,Wülflingen,Härti,157
2023,Ausland,Wülflingen,Härti,127
2023,Ausland,Wülflingen,Härti,208
2023,Ausland,Wülflingen,Härti,117
2023,Ausland,Wülflingen,Härti,121
2023,Ausland,Wülflingen,Härti,22
2023,Ausland,Wülflingen,Härti,48
2023,Schweiz,Wülflingen,Härti,2304
2023,Ausland,Wülflingen,Härti,69
2023,Ausland,Wülflingen,Härti,61
2023,Ausland,Wülflingen,Härti,70
2023,Ausland,Wülflingen,Härti,64
2023,Ausland,Wülflingen,Härti,43
2023,Ausland,Wülflingen,Härti,1
2023,Ausland,Wülflingen,Härti,28
2023,Ausland,Oberwinterthur,Hegi,41
2023,Ausland,Oberwinterthur,Hegi,27
2023,Ausland,Oberwinterthur,Hegi,102
2023,Ausland,Oberwinterthur,Hegi,170
2023,Ausland,Oberwinterthur,Hegi,107
2023,Ausland,Oberwinterthur,Hegi,40
2023,Ausland,Oberwinterthur,Hegi,57
2023,Ausland,Oberwinterthur,Hegi,24
2023,Schweiz,Oberwinterthur,Hegi,2862
2023,Ausland,Oberwinterthur,Hegi,29
2023,Ausland,Oberwinterthur,Hegi,59
2023,Ausland,Oberwinterthur,Hegi,3
2023,Ausland,Oberwinterthur,Hegmatten,68
2023,Ausland,Oberwinterthur,Hegmatten,35
2023,Ausland,Oberwinterthur,Hegmatten,92
2023,Ausland,Oberwinterthur,Hegmatten,138
2023,Ausland,Oberwinterthur,Hegmatten,93
2023,Ausland,Oberwinterthur,Hegmatten,25
2023,Ausland,Oberwinterthur,Hegmatten,23
2023,Schweiz,Oberwinterthur,Hegmatten,1867
2023,Ausland,Oberwinterthur,Hegmatten,25
2023,Ausland,Oberwinterthur,Hegmatten,53
2023,Ausland,Oberwinterthur,Hegmatten,33
2023,Ausland,Oberwinterthur,Hegmatten,10
2023,Ausland,Oberwinterthur,Hegmatten,38
2023,Ausland,Stadt,Heiligberg,23
2023,Ausland,Stadt,Heiligberg,47
2023,Ausland,Stadt,Heiligberg,172
2023,Ausland,Stadt,Heiligberg,65
2023,Ausland,Stadt,Heiligberg,26
2023,Ausland,Stadt,Heiligberg,161
2023,Schweiz,Stadt,Heiligberg,3266
2023,Ausland,Stadt,Heiligberg,26
2023,Ausland,Stadt,Heiligberg,28
2023,Ausland,Stadt,Heiligberg,22
2023,Ausland,Stadt,Heiligberg,27
2023,Ausland,Seen,Iberg,38
2023,Ausland,Seen,Iberg,37
2023,Schweiz,Seen,Iberg,1015
2023,Ausland,Stadt,Lind,105
2023,Ausland,Stadt,Lind,44
2023,Ausland,Stadt,Lind,92
2023,Ausland,Stadt,Lind,319
2023,Ausland,Stadt,Lind,134
2023,Ausland,Stadt,Lind,29
2023,Ausland,Stadt,Lind,40
2023,Ausland,Stadt,Lind,22
2023,Ausland,Stadt,Lind,34
2023,Ausland,Stadt,Lind,108
2023,Schweiz,Stadt,Lind,4723
2023,Ausland,Stadt,Lind,31
2023,Ausland,Stadt,Lind,34
2023,Ausland,Stadt,Lind,53
2023,Ausland,Stadt,Lind,70
2023,Ausland,Stadt,Lind,28
2023,Ausland,Stadt,Lind,1
2023,Ausland,Stadt,Lind,83
2023,Ausland,Wülflingen,Lindenplatz,51
2023,Ausland,Wülflingen,Lindenplatz,29
2023,Ausland,Wülflingen,Lindenplatz,107
2023,Ausland,Wülflingen,Lindenplatz,80
2023,Ausland,Wülflingen,Lindenplatz,186
2023,Ausland,Wülflingen,Lindenplatz,56
2023,Ausland,Wülflingen,Lindenplatz,43
2023,Ausland,Wülflingen,Lindenplatz,23
2023,Ausland,Wülflingen,Lindenplatz,43
2023,Ausland,Wülflingen,Lindenplatz,51
2023,Schweiz,Wülflingen,Lindenplatz,2187
2023,Ausland,Wülflingen,Lindenplatz,38
2023,Ausland,Wülflingen,Lindenplatz,31
2023,Ausland,Wülflingen,Lindenplatz,59
2023,Ausland,Wülflingen,Lindenplatz,51
2023,Ausland,Wülflingen,Lindenplatz,40
2023,Ausland,Wülflingen,Lindenplatz,1
2023,Ausland,Wülflingen,Lindenplatz,26
2023,Schweiz,Wülflingen,Neuburg,158
2023,Ausland,Stadt,Neuwiesen,62
2023,Ausland,Stadt,Neuwiesen,36
2023,Ausland,Stadt,Neuwiesen,128
2023,Ausland,Stadt,Neuwiesen,226
2023,Ausland,Stadt,Neuwiesen,121
2023,Ausland,Stadt,Neuwiesen,26
2023,Ausland,Stadt,Neuwiesen,26
2023,Ausland,Stadt,Neuwiesen,43
2023,Ausland,Stadt,Neuwiesen,51
2023,Ausland,Stadt,Neuwiesen,32
2023,Schweiz,Stadt,Neuwiesen,3205
2023,Ausland,Stadt,Neuwiesen,35
2023,Ausland,Stadt,Neuwiesen,47
2023,Ausland,Stadt,Neuwiesen,33
2023,Ausland,Stadt,Neuwiesen,53
2023,Ausland,Stadt,Neuwiesen,37
2023,Ausland,Stadt,Neuwiesen,57
2023,Ausland,Wülflingen,Niederfeld,40
2023,Ausland,Wülflingen,Niederfeld,105
2023,Ausland,Wülflingen,Niederfeld,99
2023,Ausland,Wülflingen,Niederfeld,56
2023,Ausland,Wülflingen,Niederfeld,32
2023,Schweiz,Wülflingen,Niederfeld,1632
2023,Ausland,Wülflingen,Niederfeld,38
2023,Ausland,Wülflingen,Niederfeld,30
2023,Ausland,Wülflingen,Niederfeld,26
2023,Ausland,Wülflingen,Niederfeld,3
2023,Ausland,Wülflingen,Oberfeld,121
2023,Ausland,Wülflingen,Oberfeld,54
2023,Ausland,Wülflingen,Oberfeld,191
2023,Ausland,Wülflingen,Oberfeld,254
2023,Ausland,Wülflingen,Oberfeld,301
2023,Ausland,Wülflingen,Oberfeld,90
2023,Ausland,Wülflingen,Oberfeld,89
2023,Ausland,Wülflingen,Oberfeld,29
2023,Ausland,Wülflingen,Oberfeld,65
2023,Ausland,Wülflingen,Oberfeld,64
2023,Schweiz,Wülflingen,Oberfeld,3730
2023,Ausland,Wülflingen,Oberfeld,49
2023,Ausland,Wülflingen,Oberfeld,55
2023,Ausland,Wülflingen,Oberfeld,110
2023,Ausland,Wülflingen,Oberfeld,105
2023,Ausland,Wülflingen,Oberfeld,41
2023,Ausland,Wülflingen,Oberfeld,5
2023,Ausland,Wülflingen,Oberfeld,53
2023,Ausland,Seen,Oberseen,23
2023,Ausland,Seen,Oberseen,125
2023,Ausland,Seen,Oberseen,42
2023,Schweiz,Seen,Oberseen,2395
2023,Ausland,Seen,Oberseen,24
2023,Ausland,Seen,Oberseen,26
2023,Schweiz,Oberwinterthur,Reutlingen,351
2023,Schweiz,Oberwinterthur,Ricketwil,78
2023,Ausland,Veltheim,Rosenberg,82
2023,Ausland,Veltheim,Rosenberg,28
2023,Ausland,Veltheim,Rosenberg,107
2023,Ausland,Veltheim,Rosenberg,250
2023,Ausland,Veltheim,Rosenberg,129
2023,Ausland,Veltheim,Rosenberg,29
2023,Ausland,Veltheim,Rosenberg,43
2023,Ausland,Veltheim,Rosenberg,31
2023,Ausland,Veltheim,Rosenberg,21
2023,Ausland,Veltheim,Rosenberg,42
2023,Schweiz,Veltheim,Rosenberg,4629
2023,Ausland,Veltheim,Rosenberg,66
2023,Ausland,Veltheim,Rosenberg,35
2023,Ausland,Veltheim,Rosenberg,57
2023,Ausland,Veltheim,Rosenberg,38
2023,Ausland,Veltheim,Rosenberg,44
2023,Schweiz,Töss,Rossberg,32
2023,Ausland,Töss,Schlosstal,51
2023,Ausland,Töss,Schlosstal,24
2023,Ausland,Töss,Schlosstal,121
2023,Ausland,Töss,Schlosstal,130
2023,Ausland,Töss,Schlosstal,169
2023,Ausland,Töss,Schlosstal,75
2023,Ausland,Töss,Schlosstal,123
2023,Ausland,Töss,Schlosstal,30
2023,Ausland,Töss,Schlosstal,33
2023,Ausland,Töss,Schlosstal,25
2023,Schweiz,Töss,Schlosstal,2194
2023,Ausland,Töss,Schlosstal,87
2023,Ausland,Töss,Schlosstal,26
2023,Ausland,Töss,Schlosstal,93
2023,Ausland,Töss,Schlosstal,75
2023,Ausland,Töss,Schlosstal,56
2023,Ausland,Töss,Schlosstal,4
2023,Ausland,Töss,Schlosstal,34
2023,Ausland,Seen,Sennhof,38
2023,Ausland,Seen,Sennhof,35
2023,Ausland,Seen,Sennhof,73
2023,Ausland,Seen,Sennhof,126
2023,Ausland,Seen,Sennhof,44
2023,Ausland,Seen,Sennhof,118
2023,Schweiz,Seen,Sennhof,1206
2023,Ausland,Seen,Sennhof,40
2023,Ausland,Seen,Sennhof,27
2023,Ausland,Seen,Sonnenberg,28
2023,Schweiz,Seen,Sonnenberg,868
2023,Schweiz,Oberwinterthur,Stadel,276
2023,Ausland,Wülflingen,Taggenberg,57
2023,Ausland,Wülflingen,Taggenberg,54
2023,Schweiz,Wülflingen,Taggenberg,915
2023,Ausland,Oberwinterthur,Talacker,122
2023,Ausland,Oberwinterthur,Talacker,53
2023,Ausland,Oberwinterthur,Talacker,263
2023,Ausland,Oberwinterthur,Talacker,276
2023,Ausland,Oberwinterthur,Talacker,210
2023,Ausland,Oberwinterthur,Talacker,88
2023,Ausland,Oberwinterthur,Talacker,104
2023,Ausland,Oberwinterthur,Talacker,29
2023,Ausland,Oberwinterthur,Talacker,61
2023,Ausland,Oberwinterthur,Talacker,61
2023,Schweiz,Oberwinterthur,Talacker,4915
2023,Ausland,Oberwinterthur,Talacker,84
2023,Ausland,Oberwinterthur,Talacker,48
2023,Ausland,Oberwinterthur,Talacker,73
2023,Ausland,Oberwinterthur,Talacker,92
2023,Ausland,Oberwinterthur,Talacker,77
2023,Ausland,Oberwinterthur,Talacker,6
2023,Ausland,Oberwinterthur,Talacker,45
2023,Ausland,Stadt,Tössfeld,77
2023,Ausland,Stadt,Tössfeld,50
2023,Ausland,Stadt,Tössfeld,107
2023,Ausland,Stadt,Tössfeld,241
2023,Ausland,Stadt,Tössfeld,215
2023,Ausland,Stadt,Tössfeld,70
2023,Ausland,Stadt,Tössfeld,28
2023,Ausland,Stadt,Tössfeld,47
2023,Ausland,Stadt,Tössfeld,33
2023,Schweiz,Stadt,Tössfeld,3349
2023,Ausland,Stadt,Tössfeld,33
2023,Ausland,Stadt,Tössfeld,32
2023,Ausland,Stadt,Tössfeld,56
2023,Ausland,Stadt,Tössfeld,67
2023,Ausland,Stadt,Tössfeld,50
2023,Ausland,Stadt,Tössfeld,1
2023,Ausland,Stadt,Tössfeld,44
2023,Ausland,Seen,Waldegg,23
2023,Ausland,Seen,Waldegg,28
2023,Ausland,Seen,Waldegg,31
2023,Ausland,Seen,Waldegg,30
2023,Schweiz,Seen,Waldegg,1137
2023,Ausland,Seen,Waser,73
2023,Ausland,Seen,Waser,40
2023,Ausland,Seen,Waser,156
2023,Ausland,Seen,Waser,25
2023,Ausland,Seen,Waser,166
2023,Ausland,Seen,Waser,320
2023,Ausland,Seen,Waser,114
2023,Ausland,Seen,Waser,76
2023,Ausland,Seen,Waser,25
2023,Ausland,Seen,Waser,39
2023,Ausland,Seen,Waser,59
2023,Schweiz,Seen,Waser,4115
2023,Ausland,Seen,Waser,59
2023,Ausland,Seen,Waser,42
2023,Ausland,Seen,Waser,129
2023,Ausland,Seen,Waser,61
2023,Ausland,Seen,Waser,48
2023,Ausland,Seen,Waser,30
2023,Ausland,Wülflingen,Weinberg,61
2023,Ausland,Wülflingen,Weinberg,41
2023,Ausland,Wülflingen,Weinberg,25
2023,Ausland,Wülflingen,Weinberg,46
2023,Ausland,Wülflingen,Weinberg,31
2023,Schweiz,Wülflingen,Weinberg,818
2023,Ausland,Wülflingen,Weinberg,21
2023,Ausland,Wülflingen,Weinberg,8
2023,Ausland,Oberwinterthur,Zinzikon,41
2023,Ausland,Oberwinterthur,Zinzikon,83
2023,Ausland,Oberwinterthur,Zinzikon,108
2023,Ausland,Oberwinterthur,Zinzikon,118
2023,Ausland,Oberwinterthur,Zinzikon,42
2023,Ausland,Oberwinterthur,Zinzikon,27
2023,Ausland,Oberwinterthur,Zinzikon,34
2023,Schweiz,Oberwinterthur,Zinzikon,2037
2023,Ausland,Oberwinterthur,Zinzikon,40
2023,Ausland,Oberwinterthur,Zinzikon,85
2023,Ausland,Oberwinterthur,Zinzikon,50
2023,Ausland,Oberwinterthur,Zinzikon,4
2023,Ausland,Oberwinterthur,Zinzikon,22
2022,Ausland,Stadt,Altstadt,23
2022,Ausland,Stadt,Altstadt,24
2022,Ausland,Stadt,Altstadt,111
2022,Ausland,Stadt,Altstadt,45
2022,Ausland,Stadt,Altstadt,22
2022,Ausland,Stadt,Altstadt,23
2022,Schweiz,Stadt,Altstadt,1750
2022,Ausland,Stadt,Altstadt,21
2022,Ausland,Stadt,Altstadt,28
2022,Ausland,Stadt,Altstadt,43
2022,Ausland,Veltheim,Blumenau,67
2022,Ausland,Veltheim,Blumenau,40
2022,Ausland,Veltheim,Blumenau,135
2022,Ausland,Veltheim,Blumenau,211
2022,Ausland,Veltheim,Blumenau,170
2022,Ausland,Veltheim,Blumenau,73
2022,Ausland,Veltheim,Blumenau,77
2022,Ausland,Veltheim,Blumenau,37
2022,Ausland,Veltheim,Blumenau,29
2022,Ausland,Veltheim,Blumenau,55
2022,Schweiz,Veltheim,Blumenau,3373
2022,Ausland,Veltheim,Blumenau,41
2022,Ausland,Veltheim,Blumenau,41
2022,Ausland,Veltheim,Blumenau,55
2022,Ausland,Veltheim,Blumenau,44
2022,Ausland,Veltheim,Blumenau,25
2022,Ausland,Veltheim,Blumenau,4
2022,Ausland,Veltheim,Blumenau,55
2022,Ausland,Stadt,Brühlberg,48
2022,Ausland,Stadt,Brühlberg,144
2022,Ausland,Stadt,Brühlberg,56
2022,Ausland,Stadt,Brühlberg,31
2022,Ausland,Stadt,Brühlberg,37
2022,Ausland,Stadt,Brühlberg,24
2022,Schweiz,Stadt,Brühlberg,1766
2022,Ausland,Stadt,Brühlberg,38
2022,Ausland,Stadt,Brühlberg,36
2022,Ausland,Seen,Büelwiesen,57
2022,Ausland,Seen,Büelwiesen,172
2022,Ausland,Seen,Büelwiesen,129
2022,Ausland,Seen,Büelwiesen,165
2022,Ausland,Seen,Büelwiesen,79
2022,Ausland,Seen,Büelwiesen,50
2022,Ausland,Seen,Büelwiesen,28
2022,Ausland,Seen,Büelwiesen,36
2022,Ausland,Seen,Büelwiesen,24
2022,Schweiz,Seen,Büelwiesen,2259
2022,Ausland,Seen,Büelwiesen,39
2022,Ausland,Seen,Büelwiesen,23
2022,Ausland,Seen,Büelwiesen,97
2022,Ausland,Seen,Büelwiesen,54
2022,Ausland,Seen,Büelwiesen,37
2022,Ausland,Seen,Büelwiesen,5
2022,Ausland,Töss,Dättnau,37
2022,Ausland,Töss,Dättnau,98
2022,Ausland,Töss,Dättnau,145
2022,Ausland,Töss,Dättnau,191
2022,Ausland,Töss,Dättnau,82
2022,Ausland,Töss,Dättnau,139
2022,Ausland,Töss,Dättnau,25
2022,Schweiz,Töss,Dättnau,2704
2022,Ausland,Töss,Dättnau,45
2022,Ausland,Töss,Dättnau,21
2022,Ausland,Töss,Dättnau,109
2022,Ausland,Töss,Dättnau,44
2022,Ausland,Mattenbach,Deutweg,133
2022,Ausland,Mattenbach,Deutweg,68
2022,Ausland,Mattenbach,Deutweg,168
2022,Ausland,Mattenbach,Deutweg,308
2022,Ausland,Mattenbach,Deutweg,215
2022,Ausland,Mattenbach,Deutweg,45
2022,Ausland,Mattenbach,Deutweg,97
2022,Ausland,Mattenbach,Deutweg,25
2022,Ausland,Mattenbach,Deutweg,53
2022,Ausland,Mattenbach,Deutweg,162
2022,Ausland,Mattenbach,Deutweg,41
2022,Schweiz,Mattenbach,Deutweg,5570
2022,Ausland,Mattenbach,Deutweg,41
2022,Ausland,Mattenbach,Deutweg,75
2022,Ausland,Mattenbach,Deutweg,71
2022,Ausland,Mattenbach,Deutweg,89
2022,Ausland,Mattenbach,Deutweg,31
2022,Ausland,Mattenbach,Deutweg,4
2022,Ausland,Mattenbach,Deutweg,75
2022,Ausland,Töss,Eichliacker,112
2022,Ausland,Töss,Eichliacker,28
2022,Ausland,Töss,Eichliacker,181
2022,Ausland,Töss,Eichliacker,23
2022,Ausland,Töss,Eichliacker,189
2022,Ausland,Töss,Eichliacker,267
2022,Ausland,Töss,Eichliacker,54
2022,Ausland,Töss,Eichliacker,140
2022,Ausland,Töss,Eichliacker,33
2022,Ausland,Töss,Eichliacker,25
2022,Ausland,Töss,Eichliacker,56
2022,Schweiz,Töss,Eichliacker,2768
2022,Ausland,Töss,Eichliacker,53
2022,Ausland,Töss,Eichliacker,32
2022,Ausland,Töss,Eichliacker,149
2022,Ausland,Töss,Eichliacker,60
2022,Ausland,Töss,Eichliacker,43
2022,Ausland,Töss,Eichliacker,3
2022,Ausland,Töss,Eichliacker,26
2022,Schweiz,Seen,Eidberg,169
2022,Ausland,Mattenbach,Endliker,65
2022,Ausland,Mattenbach,Endliker,80
2022,Ausland,Mattenbach,Endliker,60
2022,Ausland,Mattenbach,Endliker,142
2022,Ausland,Mattenbach,Endliker,65
2022,Ausland,Mattenbach,Endliker,44
2022,Ausland,Mattenbach,Endliker,27
2022,Schweiz,Mattenbach,Endliker,1486
2022,Ausland,Mattenbach,Endliker,49
2022,Ausland,Mattenbach,Endliker,72
2022,Ausland,Mattenbach,Endliker,33
2022,Ausland,Mattenbach,Endliker,36
2022,Ausland,Mattenbach,Endliker,4
2022,Ausland,Seen,Ganzenbühl,57
2022,Ausland,Seen,Ganzenbühl,26
2022,Ausland,Seen,Ganzenbühl,57
2022,Ausland,Seen,Ganzenbühl,128
2022,Ausland,Seen,Ganzenbühl,160
2022,Ausland,Seen,Ganzenbühl,43
2022,Ausland,Seen,Ganzenbühl,33
2022,Ausland,Seen,Ganzenbühl,32
2022,Ausland,Seen,Ganzenbühl,24
2022,Schweiz,Seen,Ganzenbühl,2311
2022,Ausland,Seen,Ganzenbühl,43
2022,Ausland,Seen,Ganzenbühl,60
2022,Ausland,Seen,Ganzenbühl,42
2022,Ausland,Seen,Ganzenbühl,27
2022,Ausland,Seen,Ganzenbühl,26
2022,Ausland,Seen,Gotzenwil,23
2022,Schweiz,Seen,Gotzenwil,636
2022,Ausland,Oberwinterthur,Grüze,36
2022,Ausland,Oberwinterthur,Grüze,43
2022,Ausland,Oberwinterthur,Grüze,141
2022,Ausland,Oberwinterthur,Grüze,255
2022,Ausland,Oberwinterthur,Grüze,126
2022,Ausland,Oberwinterthur,Grüze,31
2022,Ausland,Oberwinterthur,Grüze,35
2022,Ausland,Oberwinterthur,Grüze,37
2022,Ausland,Oberwinterthur,Grüze,24
2022,Ausland,Oberwinterthur,Grüze,22
2022,Schweiz,Oberwinterthur,Grüze,2502
2022,Ausland,Oberwinterthur,Grüze,33
2022,Ausland,Oberwinterthur,Grüze,41
2022,Ausland,Oberwinterthur,Grüze,88
2022,Ausland,Oberwinterthur,Grüze,36
2022,Ausland,Oberwinterthur,Grüze,1
2022,Ausland,Oberwinterthur,Grüze,54
2022,Ausland,Oberwinterthur,Guggenbühl,279
2022,Ausland,Oberwinterthur,Guggenbühl,48
2022,Ausland,Oberwinterthur,Guggenbühl,194
2022,Ausland,Oberwinterthur,Guggenbühl,30
